hazy_file,clear_file,beta,psnr,ssim
0089_0.9_0.2.jpg,0089.png,0.9,19.507304558786718,0.91055995
0090_0.85_0.12.jpg,0090.png,0.85,18.744957930070697,0.93448836
0091_0.85_0.2.jpg,0091.png,0.85,20.935735943319074,0.945656
0092_0.85_0.2.jpg,0092.png,0.85,20.96841283947215,0.9416559
0093_0.8_0.08.jpg,0093.png,0.8,15.59340416973848,0.8706644
0094_0.8_0.2.jpg,0094.png,0.8,17.046713796940768,0.89054483
0095_0.8_0.08.jpg,0095.png,0.8,17.667158105329165,0.889993
0096_0.8_0.2.jpg,0096.png,0.8,19.3993029186385,0.94535
0097_0.85_0.08.jpg,0097.png,0.85,16.35050643581952,0.8929436
0098_0.85_0.2.jpg,0098.png,0.85,19.45000911247577,0.8938958
0099_0.9_0.16.jpg,0099.png,0.9,22.016803712376714,0.93038726
0100_0.9_0.12.jpg,0100.png,0.9,20.914101598353646,0.9371779
0101_0.9_0.08.jpg,0101.png,0.9,17.52081464620439,0.81534886
0102_0.85_0.12.jpg,0102.png,0.85,17.917957431948544,0.9147771
0104_0.95_0.12.jpg,0104.png,0.95,23.394828195872527,0.89414424
0105_0.95_0.2.jpg,0105.png,0.95,22.205868678248393,0.936315
0106_0.9_0.08.jpg,0106.png,0.9,17.626837075402054,0.89288884
0107_0.9_0.08.jpg,0107.png,0.9,18.08956719956838,0.926163
0108_0.8_0.16.jpg,0108.png,0.8,20.1670377223653,0.86650467
0108_1_0.2.jpg,0108.png,1.0,16.04607486094247,0.7767158
0109_0.85_0.08.jpg,0109.png,0.85,18.405167997856807,0.9084101
0110_0.8_0.12.jpg,0110.png,0.8,17.226435060058243,0.899384
0111_0.8_0.2.jpg,0111.png,0.8,19.190145701715792,0.86425257
0112_0.8_0.2.jpg,0112.png,0.8,18.315227893222936,0.9416833
0113_0.9_0.08.jpg,0113.png,0.9,21.961355135607036,0.8461411
0115_0.8_0.12.jpg,0115.png,0.8,19.623738313922416,0.91971093
0116_0.9_0.16.jpg,0116.png,0.9,20.001826758896666,0.90794754
0117_0.9_0.12.jpg,0117.png,0.9,20.229408132194973,0.9527208
0118_0.9_0.2.jpg,0118.png,0.9,21.185813981732757,0.91857916
0119_0.85_0.12.jpg,0119.png,0.85,19.794365576038306,0.9271819
0120_0.85_0.08.jpg,0120.png,0.85,15.489327438298899,0.9025237
0121_0.85_0.2.jpg,0121.png,0.85,19.489554198774055,0.9251401
0123_1_0.08.jpg,0123.png,1.0,23.818779249890767,0.91029423
0125_0.8_0.12.jpg,0125.png,0.8,15.503498079846803,0.8614283
0126_0.8_0.2.jpg,0126.png,0.8,19.41416495987635,0.9431259
0127_0.8_0.2.jpg,0127.png,0.8,18.152783111129388,0.92458916
0129_0.8_0.16.jpg,0129.png,0.8,18.987224376426546,0.9070812
0131_0.95_0.08.jpg,0131.png,0.95,21.362340717996346,0.9065159
0132_1_0.08.jpg,0132.png,1.0,21.718115393623822,0.93903524
0133_1_0.2.jpg,0133.png,1.0,16.937777101972646,0.87824506
0134_0.95_0.16.jpg,0134.png,0.95,24.383037522329296,0.9421322
0135_0.95_0.12.jpg,0135.png,0.95,20.537180030258302,0.8861415
0137_0.8_0.2.jpg,0137.png,0.8,19.737092141155507,0.9124066
0138_0.9_0.08.jpg,0138.png,0.9,16.02718910719044,0.845747
0139_0.85_0.12.jpg,0139.png,0.85,21.24551319820313,0.93808746
